Horario,Dia,Data,Clube_1,Clube_2,Vencedor,Rodada,pos,Rodada_Num,Arena,Gols_Clube_1,Gols_Clube_2,Estado_Clube_1,Estado_Clube_2
18:30:00,Domingo,2000-10-15,Guarani,Corinthians,Guarani,24ª Rodada,3,24,Brinco de Ouro,3,2,SP,SP
20:30:00,Terça-feira,2000-10-17,São Paulo,Internacional,-,25ª Rodada,3,25,Morumbi,1,1,SP,RS
20:30:00,Quarta-feira,2000-10-18,Flamengo,América-MG,América-MG,25ª Rodada,3,25,Maracanã,1,2,RJ,MG
22h,Quarta-feira,2000-10-18,Athlético-PR,Fluminense,Athlético-PR,25ª Rodada,3,25,Joaquim Américo,1,0,PR,RJ
20:30:00,Quarta-feira,2000-10-18,Botafogo-RJ,Gama,Botafogo-RJ,25ª Rodada,3,25,Caio Martins,2,0,RJ,DF
20:30:00,Quarta-feira,2000-10-18,Palmeiras,Cruzeiro,Cruzeiro,25ª Rodada,3,25,Pq. Antarctica,0,1,SP,MG
20:30:00,Quarta-feira,2000-10-18,Guarani,Grêmio,Guarani,25ª Rodada,3,25,Brinco de Ouro,3,2,SP,RS
20:30:00,Quinta-feira,2000-10-19,Atlético-MG,Coritiba,Atlético-MG,25ª Rodada,3,25,Mineirão,2,1,MG,PR
15:45:00,Sábado,2000-10-21,Goiás,Santos,Goiás,26ª Rodada,3,26,Serra Dourada,3,1,GO,SP
18h,Sábado,2000-10-21,Internacional,Santa Cruz,Internacional,26ª Rodada,3,26,Beira Rio,4,0,RS,PE
15:45:00,Sábado,2000-10-21,Portuguesa,Flamengo,Portuguesa,26ª Rodada,3,26,Canindé,2,1,SP,RJ
18h,Sábado,2000-10-21,Vasco,Gama,Vasco,26ª Rodada,3,26,São Januário,1,0,RJ,DF
17h,Domingo,2000-10-22,Sport,Botafogo-RJ,-,26ª Rodada,3,26,Ilha do Retiro,2,2,PE,RJ
17h,Domingo,2000-10-22,Atlético-MG,Grêmio,-,26ª Rodada,3,26,Mineirão,2,2,MG,RS
18:30:00,Domingo,2000-10-22,São Paulo,Guarani,-,26ª Rodada,3,26,Morumbi,2,2,SP,SP
17h,Domingo,2000-10-22,Coritiba,América-MG,Coritiba,26ª Rodada,3,26,Couto Pereira,3,2,PR,MG
18:30:00,Domingo,2000-10-22,Corinthians,Fluminense,Fluminense,26ª Rodada,3,26,Pacaembu,1,3,SP,RJ
17h,Domingo,2000-10-22,Vitória,Juventude,Juventude,26ª Rodada,3,26,Barradão,0,1,ES,RS
18:30:00,Domingo,2000-10-22,Ponte Preta,Palmeiras,Ponte Preta,26ª Rodada,3,26,Moisés Lucarelli,5,1,SP,SP
20:30:00,Terça-feira,2000-10-24,Vasco,Goiás,Vasco,27ª Rodada,3,27,São Januário,2,1,RJ,GO
20:30:00,Quarta-feira,2000-10-25,Gama,Atlético-MG,-,27ª Rodada,3,27,Mané Garrincha,0,0,DF,MG
20:30:00,Quarta-feira,2000-10-25,Fluminense,Santa Cruz,Fluminense,27ª Rodada,3,27,Maracanã,6,1,RJ,PE
22h,Quarta-feira,2000-10-25,Grêmio,Botafogo-RJ,Grêmio,27ª Rodada,3,27,Olímpico Monumental,2,1,RS,RJ
20:30:00,Quarta-feira,2000-10-25,Bahia,Ponte Preta,Ponte Preta,27ª Rodada,3,27,Fonte Nova,1,2,BH,SP
22h,Quarta-feira,2000-10-25,Sport,Corinthians,Sport,27ª Rodada,3,27,Ilha do Retiro,3,1,PE,SP
21:40:00,Sexta-feira,2000-10-27,Flamengo,Vasco,Flamengo,27ª Rodada,3,27,Maracanã,4,0,RJ,RJ
18h,Sábado,2000-10-28,Santos,Bahia,Bahia,28ª Rodada,3,28,Vila Belmiro,0,1,SP,BA
18h,Sábado,2000-10-28,Cruzeiro,Portuguesa,Cruzeiro,28ª Rodada,3,28,Mineirão,5,1,MG,SP
16h,Sábado,2000-10-28,Grêmio,Gama,Grêmio,28ª Rodada,3,28,Olímpico Monumental,4,1,RS,DF
18h,Sábado,2000-10-28,Sport,Internacional,Internacional,28ª Rodada,3,28,Ilha do Retiro,0,1,PE,RS
16h,Sábado,2000-10-28,Santa Cruz,Palmeiras,Palmeiras,28ª Rodada,3,28,Arruda,1,5,PE,SP
16h,Sábado,2000-10-28,São Paulo,Atlético-MG,São Paulo,28ª Rodada,3,28,Morumbi,2,1,SP,MG
16h,Sábado,2000-10-28,América-MG,Vitória,Vitória,28ª Rodada,3,28,Independência,2,3,MG,ES
21:40:00,Quarta-feira,2000-11-01,Internacional,Corinthians,Internacional,29ª Rodada,3,29,Beira Rio,1,0,RS,SP
16h,Quinta-feira,2000-11-02,Guarani,Ponte Preta,Guarani,29ª Rodada,3,29,Brinco de Ouro,2,1,SP,SP
20:30:00,Sexta-feira,2000-11-03,Coritiba,Vasco,Vasco,29ª Rodada,3,29,Couto Pereira,0,1,PR,RJ
18h,Sábado,2000-11-04,Goiás,Grêmio,-,30ª Rodada,3,30,Serra Dourada,2,2,GO,RS
18h,Sábado,2000-11-04,Atlético-MG,América-MG,América-MG,30ª Rodada,3,30,Mineirão,0,1,MG,MG
18h,Sábado,2000-11-04,Athlético-PR,Vitória,Athlético-PR,30ª Rodada,3,30,Joaquim Américo,3,1,PR,ES
16h,Sábado,2000-11-04,Bahia,Botafogo-RJ,Bahia,30ª Rodada,3,30,Fonte Nova,2,0,BH,RJ
16h,Sábado,2000-11-04,Cruzeiro,Corinthians,Cruzeiro,30ª Rodada,3,30,Mineirão,3,1,MG,SP
17h,Domingo,2000-11-05,Fluminense,Flamengo,-,30ª Rodada,3,30,Maracanã,1,1,RJ,RJ
17h,Domingo,2000-11-05,Portuguesa,Palmeiras,-,30ª Rodada,3,30,Canindé,1,1,SP,SP
17h,Domingo,2000-11-05,Coritiba,Santos,Coritiba,30ª Rodada,3,30,Couto Pereira,2,1,PR,SP
16h,Domingo,2000-11-05,Internacional,Vasco,Internacional,30ª Rodada,3,30,Beira Rio,2,0,RS,RJ
16h,Domingo,2000-11-05,Juventude,São Paulo,Juventude,30ª Rodada,3,30,Alfredo Jaconi,3,1,RS,SP
17h,Domingo,2000-11-05,Santa Cruz,Ponte Preta,Ponte Preta,30ª Rodada,3,30,Arruda,0,3,PE,SP
20:30:00,Quarta-feira,2000-11-08,Athlético-PR,Goiás,-,31ª Rodada,3,31,Joaquim Américo,1,1,PR,GO
20:30:00,Quarta-feira,2000-11-08,Bahia,América-MG,Bahia,31ª Rodada,3,31,Fonte Nova,2,1,BH,MG
20:30:00,Quarta-feira,2000-11-08,Ponte Preta,Internacional,Ponte Preta,31ª Rodada,3,31,Moisés Lucarelli,3,1,SP,RS
21:40:00,Quarta-feira,2000-11-08,Santos,Portuguesa,Santos,31ª Rodada,3,31,Vila Belmiro,2,0,SP,SP
21:40:00,Quarta-feira,2000-11-08,Sport,São Paulo,Sport,31ª Rodada,3,31,Ilha do Retiro,4,3,PE,SP
20:30:00,Quinta-feira,2000-11-09,Vitória,Guarani,Guarani,31ª Rodada,3,31,Barradão,1,2,ES,SP
20:30:00,Quinta-feira,2000-11-09,Corinthians,Juventude,Juventude,31ª Rodada,3,31,Pacaembu,1,2,SP,RS
20:30:00,Sexta-feira,2000-11-10,Palmeiras,Vasco,Palmeiras,31ª Rodada,3,31,Pq. Antarctica,3,0,SP,RJ
16h,Sábado,2000-11-11,Goiás,Fluminense,-,32ª Rodada,3,32,Serra Dourada,3,3,GO,RJ
18h,Sábado,2000-11-11,Atlético-MG,Juventude,Atlético-MG,32ª Rodada,3,32,Mineirão,3,2,MG,RS
16h,Sábado,2000-11-11,Coritiba,Portuguesa,Coritiba,32ª Rodada,3,32,Couto Pereira,3,1,PR,SP
18h,Sábado,2000-11-11,Grêmio,Athlético-PR,Grêmio,32ª Rodada,3,32,Olímpico Monumental,3,0,RS,PR
16h,Sábado,2000-11-11,Santos,Sport,Santos,32ª Rodada,3,32,Vila Belmiro,3,1,SP,PE
16h,Domingo,2000-11-12,São Paulo,Corinthians,-,32ª Rodada,3,32,Morumbi,0,0,SP,SP
17h,Domingo,2000-11-12,Cruzeiro,Ponte Preta,-,32ª Rodada,3,32,Mineirão,2,2,MG,SP
17h,Domingo,2000-11-12,Vasco,Botafogo-RJ,Botafogo-RJ,32ª Rodada,3,32,Maracanã,1,2,RJ,RJ
16h,Domingo,2000-11-12,Gama,Guarani,Guarani,32ª Rodada,3,32,Bezerrão,1,2,DF,SP
16h,Domingo,2000-11-12,Internacional,Flamengo,Internacional,32ª Rodada,3,32,Beira Rio,3,0,RS,RJ
16h,Domingo,2000-11-12,Bahia,Palmeiras,Palmeiras,32ª Rodada,3,32,Fonte Nova,1,2,BH,SP
20:30:00,Terça-feira,2000-11-14,Flamengo,Cruzeiro,Cruzeiro,33ª Rodada,3,33,Maracanã,1,2,RJ,MG
20:30:00,Quarta-feira,2000-11-15,Juventude,Bahia,-,33ª Rodada,3,33,Alfredo Jaconi,0,0,RS,BA
20:30:00,Quinta-feira,2000-11-16,Athlético-PR,Internacional,Athlético-PR,33ª Rodada,3,33,Joaquim Américo,2,1,PR,RS
21:40:00,Quinta-feira,2000-11-16,Corinthians,Flamengo,Flamengo,33ª Rodada,3,33,Pacaembu,1,4,SP,RJ
20:30:00,Quinta-feira,2000-11-16,Fluminense,Coritiba,Fluminense,33ª Rodada,3,33,Maracanã,2,0,RJ,PR
20:30:00,Quinta-feira,2000-11-16,Goiás,Ponte Preta,Goiás,33ª Rodada,3,33,Serra Dourada,3,0,GO,SP
21:40:00,Quinta-feira,2000-11-16,Guarani,Santos,Guarani,33ª Rodada,3,33,Brinco de Ouro,3,2,SP,SP
20:30:00,Quinta-feira,2000-11-16,Botafogo-RJ,Santa Cruz,Santa Cruz,33ª Rodada,3,33,Caio Martins,1,2,RJ,PE
20:30:00,Quinta-feira,2000-11-16,Sport,América-MG,Sport,33ª Rodada,3,33,Ilha do Retiro,1,0,PE,MG
20:30:00,Quinta-feira,2000-11-16,Grêmio,Vasco,Vasco,33ª Rodada,3,33,Olímpico Monumental,0,1,RS,RJ
21:40:00,Quinta-feira,2000-11-16,Vitória,Atlético-MG,Vitória,33ª Rodada,3,33,Barradão,2,0,ES,MG
16h,Domingo,2000-11-19,Coritiba,Cruzeiro,-,34ª Rodada,3,34,Couto Pereira,1,1,PR,MG
16h,Domingo,2000-11-19,América-MG,Corinthians,América-MG,34ª Rodada,3,34,Independência,2,1,MG,SP
16h,Domingo,2000-11-19,Flamengo,Vitória,Flamengo,34ª Rodada,3,34,Maracanã,3,2,RJ,ES
16h,Domingo,2000-11-19,Ponte Preta,Fluminense,Fluminense,34ª Rodada,3,34,Moisés Lucarelli,3,4,SP,RJ
16h,Domingo,2000-11-19,Bahia,Goiás,Goiás,34ª Rodada,3,34,Fonte Nova,0,1,BH,GO
16h,Domingo,2000-11-19,Santa Cruz,Grêmio,Grêmio,34ª Rodada,3,34,Arruda,0,3,PE,RS
16h,Domingo,2000-11-19,Internacional,Juventude,Internacional,34ª Rodada,3,34,Beira Rio,2,1,RS,RS
16h,Domingo,2000-11-19,Palmeiras,Guarani,Palmeiras,34ª Rodada,3,34,Pq. Antarctica,2,0,SP,SP
16h,Domingo,2000-11-19,Portuguesa,Athlético-PR,Portuguesa,34ª Rodada,3,34,Canindé,2,1,SP,PR
16h,Domingo,2000-11-19,Santos,Botafogo-RJ,Santos,34ª Rodada,3,34,Vila Belmiro,4,1,SP,RJ
16h,Domingo,2000-11-19,Vasco,São Paulo,São Paulo,34ª Rodada,3,34,São Januário,0,4,RJ,SP
16h,Domingo,2000-11-19,Atlético-MG,Sport,Sport,34ª Rodada,3,34,Mineirão,0,6,MG,PE
20:30:00,Quarta-feira,2000-11-22,INTERNACIONAL,Athlético-PR,-,SEGUNDA FASE,#VALUE!,#VALUE!,Beira Rio,0,0,RS,PR
20:30:00,Quarta-feira,2000-11-22,Paraná,Goiás,-,SEGUNDA FASE,#VALUE!,#VALUE!,Durival de Brito,1,1,PR,GO
21:00:00,Quarta-feira,2000-11-22,REMO,SPORT,SPORT,SEGUNDA FASE,#VALUE!,#VALUE!,Mangueirão,1,2,PA,PE
20:30:00,Quinta-feira,2000-11-23,São Caetano,FLUMINENSE,-,SEGUNDA FASE,#VALUE!,#VALUE!,Anacleto Campanella,3,3,SP,RJ
20:30:00,Quinta-feira,2000-11-23,MALUTROM,CRUZEIRO,CRUZEIRO,SEGUNDA FASE,#VALUE!,#VALUE!,Durival de Brito,0,3,PR,MG
20:30:00,Quinta-feira,2000-11-23,Grêmio,PONTE PRETA,Grêmio,SEGUNDA FASE,#VALUE!,#VALUE!,Olímpico Monumental,1,0,RS,SP
16:00:00,Sábado,2000-11-25,PALMEIRAS,São Paulo,-,SEGUNDA FASE,#VALUE!,#VALUE!,Pacaembu,1,1,SP,SP
16:00:00,Sábado,2000-11-25,BAHIA,VASCO,-,SEGUNDA FASE,#VALUE!,#VALUE!,Fonte Nova,3,3,BH,RJ
,Sábado,2000-11-25,Athlético-PR,INTERNACIONAL,INTERNACIONAL,SEGUNDA FASE,#VALUE!,#VALUE!,Arena da Baixada,1,2,PR,RS
18:00:00,Sábado,2000-11-25,Goiás,Paraná,Paraná,SEGUNDA FASE,#VALUE!,#VALUE!,Serra Dourada,0,3,GO,PR
17:00:00,Domingo,2000-11-26,CRUZEIRO,MALUTROM,-,SEGUNDA FASE,#VALUE!,#VALUE!,Mineirão,1,1,MG,PR
16:00:00,Domingo,2000-11-26,PONTE PRETA,Grêmio,PONTE PRETA,SEGUNDA FASE,#VALUE!,#VALUE!,Moisés Lucarelli,2,1,SP,RS
16:00:00,Domingo,2000-11-26,FLUMINENSE,São Caetano,São Caetano,SEGUNDA FASE,#VALUE!,#VALUE!,Maracanã,0,1,RJ,SP
17:00:00,Domingo,2000-11-26,SPORT,REMO,SPORT,SEGUNDA FASE,#VALUE!,#VALUE!,Ilha do Retiro,1,0,PE,PA
21:40:00,Terça-feira,2000-11-28,VASCO,BAHIA,VASCO,SEGUNDA FASE,#VALUE!,#VALUE!,São Januário,3,2,RJ,BA
20:30:00,Quarta-feira,2000-11-29,INTERNACIONAL,CRUZEIRO,-,QUARTAS DE FINAL,#VALUE!,#VALUE!,Beira Rio,1,1,RS,MG
21:40:00,Quinta-feira,2000-11-30,Grêmio,SPORT,Grêmio,QUARTAS DE FINAL,#VALUE!,#VALUE!,Olímpico Monumental,2,1,RS,PE
21:40:00,Quinta-feira,2000-11-30,São Paulo,PALMEIRAS,PALMEIRAS,SEGUNDA FASE,#VALUE!,#VALUE!,Morumbi,1,2,SP,SP
16:00:00,Sábado,2000-12-02,CRUZEIRO,INTERNACIONAL,CRUZEIRO,QUARTAS DE FINAL,#VALUE!,#VALUE!,Mineirão,3,2,MG,RS
16:00:00,Domingo,2000-12-03,SPORT,Grêmio,-,QUARTAS DE FINAL,#VALUE!,#VALUE!,Ilha do Retiro,1,1,PE,RS
16:00:00,Domingo,2000-12-03,PALMEIRAS,São Caetano,São Caetano,QUARTAS DE FINAL,#VALUE!,#VALUE!,Parque Antártica,3,4,SP,SP
16:00:00,Domingo,2000-12-03,VASCO,Paraná,VASCO,QUARTAS DE FINAL,#VALUE!,#VALUE!,São Januário,3,1,RJ,PR
16:00:00,Sábado,2000-12-09,São Caetano,PALMEIRAS,-,QUARTAS DE FINAL,#VALUE!,#VALUE!,Parque Antártica,2,2,SP,SP
16:00:00,Sábado,2000-12-09,Paraná,VASCO,Paraná,QUARTAS DE FINAL,#VALUE!,#VALUE!,Durival de Brito,1,0,PR,RJ
20:30:00,Quinta-feira,2000-12-14,São Caetano,Grêmio,São Caetano,SEMI FINAL,#VALUE!,#VALUE!,Parque Antártica,3,2,SP,RS
16:00:00,Sábado,2000-12-16,VASCO,CRUZEIRO,-,SEMI FINAL,#VALUE!,#VALUE!,São Januário,2,2,RJ,MG
16:00:00,Domingo,2000-12-17,Grêmio,São Caetano,São Caetano,SEMI FINAL,#VALUE!,#VALUE!,Olímpico Monumental,1,3,RS,SP
16:00:00,Sábado,2000-12-23,CRUZEIRO,VASCO,VASCO,SEMI FINAL,#VALUE!,#VALUE!,Mineirão,1,3,MG,RJ
21:40:00,Quarta-feira,2000-12-27,São Caetano,VASCO,-,FINAL,#VALUE!,#VALUE!,Parque Antártica,1,1,SP,RJ
16:00:00,Quinta-feira,2001-01-18,VASCO,São Caetano,VASCO,FINAL,#VALUE!,#VALUE!,Maracanã,3,1,RJ,SP
20:30:00,Quarta-feira,2001-08-01,Botafogo-RJ,América-MG,-,1ª Rodada,2,1,Maracanã,1,1,RJ,MG
21:00:00,Quarta-feira,2001-08-01,Atlético-MG,Coritiba,-,1ª Rodada,2,1,Mineirão,1,1,MG,PR
20:30:00,Quarta-feira,2001-08-01,Sport,Fluminense,-,1ª Rodada,2,1,Ilha do Retiro,1,1,PE,RJ
21:45:00,Quarta-feira,2001-08-01,Flamengo,Ponte Preta,-,1ª Rodada,2,1,Mário Helênio,0,0,RJ,SP
20:30:00,Quarta-feira,2001-08-01,Botafogo-SP,São Paulo,-,1ª Rodada,2,1,Santa Cruz,2,2,SP,SP
20:30:00,Quarta-feira,2001-08-01,Gama,Vasco,-,1ª Rodada,2,1,Mané Garrincha,0,0,DF,RJ
20:30:00,Quarta-feira,2001-08-01,Bahia,São Caetano,Bahia,1ª Rodada,2,1,Fonte Nova,5,0,BH,SP
21:45:00,Quarta-feira,2001-08-01,Corinthians,Vitória,Corinthians,1ª Rodada,2,1,Prudentão,2,0,SP,ES
14:30:00,Quarta-feira,2001-08-01,Portuguesa,Goiás,Goiás,1ª Rodada,2,1,Canindé,0,1,SP,GO
20:30:00,Quarta-feira,2001-08-01,Internacional,Juventude,Juventude,1ª Rodada,2,1,Beira Rio,0,2,RS,RS
20:30:00,Quarta-feira,2001-08-01,Guarani,Palmeiras,Palmeiras,1ª Rodada,2,1,Brinco de Ouro,1,3,SP,SP
20:30:00,Quarta-feira,2001-08-01,Paraná,Cruzeiro,Paraná,1ª Rodada,2,1,Durival de Brito,1,0,PR,MG
20:30:00,Quinta-feira,2001-08-02,Santos,Santa Cruz,-,1ª Rodada,2,1,Vila Belmiro,1,1,SP,PE
20:30:00,Quinta-feira,2001-08-02,Athlético-PR,Grêmio,Athlético-PR,1ª Rodada,2,1,Arena da Baixada,2,0,PR,RS
14:30:00,Sábado,2001-08-04,América-MG,Portuguesa,-,2ª Rodada,2,2,Independência,0,0,MG,SP
15:00:00,Sábado,2001-08-04,Juventude,Atlético-MG,Atlético-MG,2ª Rodada,2,2,Alfredo Jaconi,1,4,RS,MG
16:00:00,Sábado,2001-08-04,Fluminense,Botafogo-SP,Fluminense,2ª Rodada,2,2,Maracanã,2,0,RJ,SP
14:30:00,Sábado,2001-08-04,Palmeiras,Bahia,Palmeiras,2ª Rodada,2,2,Parque Antártica,2,1,SP,BA
16:00:00,Domingo,2001-08-05,Ponte Preta,Corinthians,-,2ª Rodada,2,2,Moisés Lucarelli,2,2,SP,SP
14:30:00,Domingo,2001-08-05,São Paulo,Gama,-,2ª Rodada,2,2,Morumbi,0,0,SP,DF
16:00:00,Domingo,2001-08-05,Vitória,Santos,-,2ª Rodada,2,2,Barradão,1,1,ES,SP
14:30:00,Domingo,2001-08-05,Cruzeiro,Athlético-PR,Athlético-PR,2ª Rodada,2,2,Independência,1,2,MG,PR
16:00:00,Domingo,2001-08-05,Santa Cruz,Botafogo-RJ,Botafogo-RJ,2ª Rodada,2,2,Arruda,0,4,PE,RJ
16:00:00,Domingo,2001-08-05,Coritiba,Internacional,Coritiba,2ª Rodada,2,2,Couto Pereira,3,2,PR,RS
16:00:00,Domingo,2001-08-05,Goiás,Flamengo,Goiás,2ª Rodada,2,2,Serra Dourada,2,0,GO,RJ
15:00:00,Domingo,2001-08-05,Grêmio,Paraná,Grêmio,2ª Rodada,2,2,Olímpico Monumental,2,1,RS,PR
16:00:00,Domingo,2001-08-05,São Caetano,Sport,São Caetano,2ª Rodada,2,2,Anacleto Campanella,2,0,SP,PE
14:30:00,Domingo,2001-08-05,Vasco,Guarani,Vasco,2ª Rodada,2,2,São Januário,7,1,RJ,SP
20:30:00,Quarta-feira,2001-08-08,São Caetano,Athlético-PR,-,3ª Rodada,2,3,Anacleto Campanella,0,0,SP,PR
20:30:00,Quarta-feira,2001-08-08,Grêmio,Goiás,-,3ª Rodada,2,3,Olímpico Monumental,0,0,RS,GO
21:45:00,Quarta-feira,2001-08-08,Juventude,Palmeiras,-,3ª Rodada,2,3,Alfredo Jaconi,0,0,RS,SP
20:30:00,Quarta-feira,2001-08-08,Cruzeiro,Ponte Preta,-,3ª Rodada,2,3,Mineirão,0,0,MG,SP
20:30:00,Quarta-feira,2001-08-08,Gama,Santos,-,3ª Rodada,2,3,Mané Garrincha,1,1,DF,SP
20:30:00,Quarta-feira,2001-08-08,Corinthians,Botafogo-SP,Corinthians,3ª Rodada,2,3,Pacaembu,3,2,SP,SP
21:45:00,Quarta-feira,2001-08-08,Coritiba,Vasco,Coritiba,3ª Rodada,2,3,Couto Pereira,1,0,PR,RJ
20:30:00,Quarta-feira,2001-08-08,Santa Cruz,Internacional,Internacional,3ª Rodada,2,3,Arruda,1,2,PE,RS
14:30:00,Quarta-feira,2001-08-08,Flamengo,Paraná,Paraná,3ª Rodada,2,3,Maracanã,0,1,RJ,PR
20:30:00,Quarta-feira,2001-08-08,Vitória,São Paulo,Vitória,3ª Rodada,2,3,Barradão,2,1,ES,SP
15:00:00,Quinta-feira,2001-08-09,Guarani,Fluminense,-,3ª Rodada,2,3,Brinco de Ouro,1,1,SP,RJ
20:30:00,Quinta-feira,2001-08-09,América-MG,Atlético-MG,Atlético-MG,3ª Rodada,2,3,Independência,0,1,MG,MG
20:30:00,Quinta-feira,2001-08-09,Botafogo-RJ,Bahia,Botafogo-RJ,3ª Rodada,2,3,Maracanã,3,2,RJ,BA
20:30:00,Quinta-feira,2001-08-09,Portuguesa,Sport,Portuguesa,3ª Rodada,2,3,Canindé,2,1,SP,PE
14:30:00,Sábado,2001-08-11,Vasco,Juventude,-,4ª Rodada,2,4,São Januário,1,1,RJ,RS
17:00:00,Sábado,2001-08-11,Athlético-PR,Flamengo,Athlético-PR,4ª Rodada,2,4,Arena da Baixada,4,0,PR,RJ
16:00:00,Sábado,2001-08-11,Botafogo-SP,Cruzeiro,Cruzeiro,4ª Rodada,2,4,Santa Cruz,1,4,SP,MG
14:30:00,Sábado,2001-08-11,São Paulo,Santa Cruz,São Paulo,4ª Rodada,2,4,Morumbi,3,1,SP,PE
17:00:00,Domingo,2001-08-12,Goiás,São Caetano,-,4ª Rodada,2,4,Serra Dourada,0,0,GO,SP
16:00:00,Domingo,2001-08-12,Fluminense,Vitória,-,4ª Rodada,2,4,Maracanã,1,1,RJ,ES
17:00:00,Domingo,2001-08-12,Atlético-MG,Guarani,Atlético-MG,4ª Rodada,2,4,Independência,3,0,MG,SP
17:00:00,Domingo,2001-08-12,Bahia,Portuguesa,Bahia,4ª Rodada,2,4,Fonte Nova,2,1,BH,SP
16:00:00,Domingo,2001-08-12,Internacional,Gama,Internacional,4ª Rodada,2,4,Beira Rio,2,0,RS,DF
14:30:00,Domingo,2001-08-12,Palmeiras,América-MG,Palmeiras,4ª Rodada,2,4,Parque Antártica,3,1,SP,MG
16:00:00,Domingo,2001-08-12,Paraná,Corinthians,Paraná,4ª Rodada,2,4,Couto Pereira,3,1,PR,SP
16:00:00,Domingo,2001-08-12,Ponte Preta,Botafogo-RJ,Ponte Preta,4ª Rodada,2,4,Moisés Lucarelli,3,1,SP,RJ
16:00:00,Domingo,2001-08-12,Santos,Coritiba,Santos,4ª Rodada,2,4,Vila Belmiro,2,0,SP,PR
17:00:00,Domingo,2001-08-12,Sport,Grêmio,Sport,4ª Rodada,2,4,Ilha do Retiro,2,1,PE,RS
16:00:00,Quarta-feira,2001-08-15,São Caetano,Fluminense,-,5ª Rodada,2,5,Anacleto Campanella,1,1,SP,RJ
14:30:00,Quarta-feira,2001-08-15,Corinthians,Juventude,-,5ª Rodada,2,5,Pacaembu,0,0,SP,RS
15:00:00,Quarta-feira,2001-08-15,Cruzeiro,América-MG,América-MG,5ª Rodada,2,5,Mineirão,0,3,MG,MG
16:00:00,Quarta-feira,2001-08-15,Flamengo,Sport,Flamengo,5ª Rodada,2,5,Maracanã,2,1,RJ,PE
16:00:00,Quarta-feira,2001-08-15,Paraná,Ponte Preta,Ponte Preta,5ª Rodada,2,5,Durival de Brito,1,2,PR,SP
19:00:00,Quarta-feira,2001-08-15,Santa Cruz,Palmeiras,Santa Cruz,5ª Rodada,2,5,Arruda,3,2,PE,SP
18:00:00,Quarta-feira,2001-08-15,Vitória,Vasco,Vitória,5ª Rodada,2,5,Barradão,1,0,ES,RJ
20:30:00,Quinta-feira,2001-08-16,Athlético-PR,Atlético-MG,Athlético-PR,5ª Rodada,2,5,Arena da Baixada,1,0,PR,MG
20:30:00,Quinta-feira,2001-08-16,Gama,Grêmio,Gama,5ª Rodada,2,5,Mané Garrincha,2,1,DF,RS
20:30:00,Quinta-feira,2001-08-16,Botafogo-RJ,Goiás,Goiás,5ª Rodada,2,5,Maracanã,0,1,RJ,GO
20:30:00,Quinta-feira,2001-08-16,Internacional,Bahia,Internacional,5ª Rodada,2,5,Beira Rio,2,0,RS,BA
20:30:00,Quinta-feira,2001-08-16,Portuguesa,Coritiba,Portuguesa,5ª Rodada,2,5,Canindé,1,0,SP,PR
20:30:00,Quinta-feira,2001-08-16,Botafogo-SP,Santos,Santos,5ª Rodada,2,5,Santa Cruz,0,1,SP,SP
15:00:00,Quinta-feira,2001-08-16,Guarani,São Paulo,São Paulo,5ª Rodada,2,5,Brinco de Ouro,1,2,SP,SP
15:00:00,Sábado,2001-08-18,Vasco,Santa Cruz,-,6ª Rodada,2,6,São Januário,1,1,RJ,PE
14:30:00,Sábado,2001-08-18,Palmeiras,Paraná,Palmeiras,6ª Rodada,2,6,Parque Antártica,3,1,SP,PR
16:00:00,Sábado,2001-08-18,América-MG,São Caetano,São Caetano,6ª Rodada,2,6,Independência,0,1,MG,SP
16:00:00,Domingo,2001-08-19,Santos,Botafogo-RJ,-,6ª Rodada,2,6,Vila Belmiro,0,0,SP,RJ
17:00:00,Domingo,2001-08-19,Grêmio,Vitória,-,6ª Rodada,2,6,Olímpico Monumental,0,0,RS,ES
14:30:00,Domingo,2001-08-19,Atlético-MG,Botafogo-SP,Atlético-MG,6ª Rodada,2,6,Mineirão,2,0,MG,SP
16:00:00,Domingo,2001-08-19,Coritiba,Cruzeiro,Coritiba,6ª Rodada,2,6,Couto Pereira,3,2,PR,MG
16:00:00,Domingo,2001-08-19,Bahia,Flamengo,Flamengo,6ª Rodada,2,6,Fonte Nova,0,2,BH,RJ
16:00:00,Domingo,2001-08-19,Fluminense,Gama,Fluminense,6ª Rodada,2,6,Maracanã,4,3,RJ,DF
17:00:00,Domingo,2001-08-19,Goiás,Internacional,Internacional,6ª Rodada,2,6,Serra Dourada,0,1,GO,RS
15:00:00,Domingo,2001-08-19,Juventude,Guarani,Juventude,6ª Rodada,2,6,Alfredo Jaconi,1,0,RS,SP
16:00:00,Domingo,2001-08-19,Ponte Preta,Portuguesa,Ponte Preta,6ª Rodada,2,6,Moisés Lucarelli,2,1,SP,SP
15:00:00,Domingo,2001-08-19,São Paulo,Athlético-PR,São Paulo,6ª Rodada,2,6,Morumbi,2,1,SP,PR
16:00:00,Domingo,2001-08-19,Sport,Corinthians,Sport,6ª Rodada,2,6,Ilha do Retiro,2,1,PE,SP
16:00:00,Sábado,2001-08-25,Fluminense,Santa Cruz,Fluminense,7ª Rodada,2,7,Maracanã,3,2,RJ,PE
14:30:00,Sábado,2001-08-25,Palmeiras,Goiás,Palmeiras,7ª Rodada,2,7,Parque Antártica,3,2,SP,GO
